NN_Topology,HWType,Precision,Op mode,batch/thread/stream,lat-comp,fps-system,fps-comp,tp-system,tp-comp,top1 [%],top5 [%],Base_Pwr_W,Idle_Pwr_W,Full_Pwr_W,GOPS,PruningFactor,level
MNv1,U96-Quadcore A53,INT2,,4,,,,,,,,,,,,25%,l3
MNv1,U96-Quadcore A53,INT2,,8,,,,,,,,,,,,25%,l3
MNv1,U96-Quadcore A53,INT2,,16,,,,,,,,,,,,25%,l3
MNv1,U96-Quadcore A53,INT2,,32,,,,,,,,,,,,25%,l3
MNv1,U96-Quadcore A53,INT2,,64,,,,,,,,,,,,25%,l3
MNv1,U96-Quadcore A53,INT2,,128,,,,,,,,,,,,25%,l3
GNv1,NCS,FP16,na,1,,,,,,,,,,,,25%,l3
GNv1,NCS,FP17,na,2,,,,,,,,,,,,25%,l3
GNv1,NCS,FP18,na,4,,,,,,,,,,,,25%,l3
GNv1,NCS,FP19,na,8,,,,,,,,,,,,25%,l3
GNv1,NCS,FP20,na,16,,,,,,,,,,,,25%,l3
GNv1,NCS,FP21,na,32,,,,,,,,,,,,25%,l3
GNv1,NCS,FP22,na,64,,,,,,,,,,,,25%,l3
GNv1,NCS,FP23,na,128,,,,,,,,,,,,25%,l3
GNv1,TPU,INT8,slow,1,,,,,,,,,,,,25%,l3
GNv1,TPU,INT8,fast,1,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxn,1,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxn,2,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxn,4,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxn,8,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxn,16,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxn,32,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxn,64,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxn,128,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxn,1,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxn,2,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxn,4,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxn,8,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxn,16,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxn,32,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxn,64,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxn,128,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxq,1,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxq,2,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxq,4,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxq,8,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxq,16,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxq,32,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxq,64,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxq,128,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxq,1,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxq,2,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxq,4,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxq,8,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxq,16,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxq,32,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxq,64,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxq,128,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxp,1,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxp,2,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxp,4,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxp,8,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxp,16,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxp,32,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxp,64,,,,,,,,,,,,25%,l3
GNv1,TX2,FP16,maxp,128,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxp,1,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxp,2,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxp,4,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxp,8,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxp,16,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxp,32,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxp,64,,,,,,,,,,,,25%,l3
GNv1,TX2,FP32,maxp,128,,,,,,,,,,,,25%,l3
GNv1,ZCU102-DPU,INT8,,1,,,,,,,,,,,,25%,l3
GNv1,ZCU102-DPU,INT8,,2,,,,,,,,,,,,25%,l3
GNv1,ZCU102-DPU,INT8,,3,,,,,,,,,,,,25%,l3
GNv1,ZCU102-DPU,INT8,,4,,,,,,,,,,,,25%,l3
GNv1,ZCU102-DPU,INT8,,5,,,,,,,,,,,,25%,l3
GNv1,ZCU102-DPU,INT8,,6,,,,,,,,,,,,25%,l3
GNv1,ZCU102-DPU,INT8,,7,,,,,,,,,,,,25%,l3
GNv1,ZCU102-DPU,INT8,,8,,,,,,,,,,,,25%,l3
GNv1,ZCU104-DPU,INT8,,1,,,,,,,,,,,,25%,l3
GNv1,ZCU104-DPU,INT8,,2,,,,,,,,,,,,25%,l3
GNv1,ZCU104-DPU,INT8,,3,,,,,,,,,,,,25%,l3
GNv1,ZCU104-DPU,INT8,,4,,,,,,,,,,,,25%,l3
GNv1,ZCU104-DPU,INT8,,5,,,,,,,,,,,,25%,l3
GNv1,ZCU104-DPU,INT8,,6,,,,,,,,,,,,25%,l3
GNv1,ZCU104-DPU,INT8,,7,,,,,,,,,,,,25%,l3
GNv1,ZCU104-DPU,INT8,,8,,,,,,,,,,,,25%,l3
GNv1,Ultra96-DPU,INT8,,1,,,,,,,,,,,,25%,l3
GNv1,Ultra96-DPU,INT8,,2,,,,,,,,,,,,25%,l3
GNv1,Ultra96-DPU,INT8,,3,,,,,,,,,,,,25%,l3
GNv1,Ultra96-DPU,INT8,,4,,,,,,,,,,,,25%,l3
GNv1,Ultra96-DPU,INT8,,5,,,,,,,,,,,,25%,l3
GNv1,Ultra96-DPU,INT8,,6,,,,,,,,,,,,25%,l3
GNv1,Ultra96-DPU,INT8,,7,,,,,,,,,,,,25%,l3
GNv1,Ultra96-DPU,INT8,,8,,,,,,,,,,,,25%,l3
GNv1,ZCU104-FINN,INT4,,1,,,,,,,,,,,,25%,l3
GNv1,ZCU104-FINN,INT4,,2,,,,,,,,,,,,25%,l3
GNv1,ZCU104-FINN,INT4,,4,,,,,,,,,,,,25%,l3
GNv1,ZCU104-FINN,INT4,,8,,,,,,,,,,,,25%,l3
GNv1,ZCU104-FINN,INT4,,16,,,,,,,,,,,,25%,l3
GNv1,ZCU104-FINN,INT4,,32,,,,,,,,,,,,25%,l3
GNv1,ZCU104-FINN,INT4,,64,,,,,,,,,,,,25%,l3
GNv1,ZCU104-FINN,INT4,,128,,,,,,,,,,,,25%,l3
GNv1,ZCU104-FINN,INT4,,256,,,,,,,,,,,,25%,l3
GNv1,ZCU104-FINN,INT4,,512,,,,,,,,,,,,25%,l3
GNv1,ZCU104-FINN,INT2,,1,,,,,,,,,,,,25%,l3
GNv1,ZCU104-FINN,INT2,,2,,,,,,,,,,,,25%,l3
GNv1,ZCU104-FINN,INT2,,4,,,,,,,,,,,,25%,l3
GNv1,ZCU104-FINN,INT2,,8,,,,,,,,,,,,25%,l3
GNv1,ZCU104-FINN,INT2,,16,,,,,,,,,,,,25%,l3
GNv1,ZCU104-FINN,INT2,,32,,,,,,,,,,,,25%,l3
GNv1,ZCU104-FINN,INT2,,64,,,,,,,,,,,,25%,l3
GNv1,ZCU104-FINN,INT2,,128,,,,,,,,,,,,25%,l3
GNv1,ZCU104-FINN,INT2,,256,,,,,,,,,,,,25%,l3
GNv1,ZCU104-FINN,INT2,,512,,,,,,,,,,,,25%,l3
GNv1,ZCU104-Bismo,INT4,,2,,,,,,,,,,,,25%,l3
GNv1,ZCU104-Bismo,INT4,,4,,,,,,,,,,,,25%,l3
GNv1,ZCU104-Bismo,INT4,,8,,,,,,,,,,,,25%,l3
GNv1,ZCU104-Bismo,INT4,,16,,,,,,,,,,,,25%,l3
GNv1,ZCU104-Bismo,INT4,,32,,,,,,,,,,,,25%,l3
GNv1,ZCU104-Bismo,INT4,,64,,,,,,,,,,,,25%,l3
GNv1,ZCU104-Bismo,INT4,,128,,,,,,,,,,,,25%,l3
GNv1,ZCU104-Bismo,INT2,,2,,,,,,,,,,,,25%,l3
GNv1,ZCU104-Bismo,INT2,,4,,,,,,,,,,,,25%,l3
GNv1,ZCU104-Bismo,INT2,,8,,,,,,,,,,,,25%,l3
GNv1,ZCU104-Bismo,INT2,,16,,,,,,,,,,,,25%,l3
GNv1,ZCU104-Bismo,INT2,,32,,,,,,,,,,,,25%,l3
GNv1,ZCU104-Bismo,INT2,,64,,,,,,,,,,,,25%,l3
GNv1,ZCU104-Bismo,INT2,,128,,,,,,,,,,,,25%,l3
GNv1,U96-Quadcore A53,INT4,,2,,,,,,,,,,,,25%,l3
GNv1,U96-Quadcore A53,INT4,,4,,,,,,,,,,,,25%,l3
GNv1,U96-Quadcore A53,INT4,,8,,,,,,,,,,,,25%,l3
GNv1,U96-Quadcore A53,INT4,,16,,,,,,,,,,,,25%,l3
GNv1,U96-Quadcore A53,INT4,,32,,,,,,,,,,,,25%,l3
GNv1,U96-Quadcore A53,INT4,,64,,,,,,,,,,,,25%,l3
GNv1,U96-Quadcore A53,INT4,,128,,,,,,,,,,,,25%,l3
GNv1,U96-Quadcore A53,INT2,,2,,,,,,,,,,,,25%,l3
GNv1,U96-Quadcore A53,INT2,,4,,,,,,,,,,,,25%,l3
GNv1,U96-Quadcore A53,INT2,,8,,,,,,,,,,,,25%,l3
GNv1,U96-Quadcore A53,INT2,,16,,,,,,,,,,,,25%,l3
GNv1,U96-Quadcore A53,INT2,,32,,,,,,,,,,,,25%,l3
GNv1,U96-Quadcore A53,INT2,,64,,,,,,,,,,,,25%,l3
GNv1,U96-Quadcore A53,INT2,,128,,,,,,,,,,,,25%,l3
RN50,NCS,FP16,na,1,,,,,,,,,,,,25%,l3
RN50,NCS,FP17,na,2,,,,,,,,,,,,25%,l3
RN50,NCS,FP18,na,4,,,,,,,,,,,,25%,l3
RN50,NCS,FP19,na,8,,,,,,,,,,,,25%,l3
RN50,NCS,FP20,na,16,,,,,,,,,,,,25%,l3
RN50,NCS,FP21,na,32,,,,,,,,,,,,25%,l3
RN50,NCS,FP22,na,64,,,,,,,,,,,,25%,l3
RN50,NCS,FP23,na,128,,,,,,,,,,,,25%,l3
RN50,TPU,INT8,slow,1,,,,,,,,,,,,25%,l3
RN50,TPU,INT8,fast,1,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxn,1,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxn,2,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxn,4,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxn,8,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxn,16,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxn,32,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxn,64,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxn,128,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxn,1,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxn,2,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxn,4,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxn,8,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxn,16,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxn,32,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxn,64,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxn,128,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxq,1,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxq,2,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxq,4,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxq,8,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxq,16,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxq,32,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxq,64,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxq,128,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxq,1,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxq,2,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxq,4,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxq,8,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxq,16,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxq,32,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxq,64,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxq,128,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxp,1,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxp,2,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxp,4,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxp,8,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxp,16,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxp,32,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxp,64,,,,,,,,,,,,25%,l3
RN50,TX2,FP16,maxp,128,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxp,1,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxp,2,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxp,4,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxp,8,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxp,16,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxp,32,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxp,64,,,,,,,,,,,,25%,l3
RN50,TX2,FP32,maxp,128,,,,,,,,,,,,25%,l3
RN50,ZCU102-DPU,INT8,,1,,,,,,,,,,,,25%,l3
RN50,ZCU102-DPU,INT8,,2,,,,,,,,,,,,25%,l3
RN50,ZCU102-DPU,INT8,,3,,,,,,,,,,,,25%,l3
RN50,ZCU102-DPU,INT8,,4,,,,,,,,,,,,25%,l3
RN50,ZCU102-DPU,INT8,,5,,,,,,,,,,,,25%,l3
RN50,ZCU102-DPU,INT8,,6,,,,,,,,,,,,25%,l3
RN50,ZCU102-DPU,INT8,,7,,,,,,,,,,,,25%,l3
RN50,ZCU102-DPU,INT8,,8,,,,,,,,,,,,25%,l3
RN50,ZCU104-DPU,INT8,,1,,,,,,,,,,,,25%,l3
RN50,ZCU104-DPU,INT8,,2,,,,,,,,,,,,25%,l3
RN50,ZCU104-DPU,INT8,,3,,,,,,,,,,,,25%,l3
RN50,ZCU104-DPU,INT8,,4,,,,,,,,,,,,25%,l3
RN50,ZCU104-DPU,INT8,,5,,,,,,,,,,,,25%,l3
RN50,ZCU104-DPU,INT8,,6,,,,,,,,,,,,25%,l3
RN50,ZCU104-DPU,INT8,,7,,,,,,,,,,,,25%,l3
RN50,ZCU104-DPU,INT8,,8,,,,,,,,,,,,25%,l3
RN50,Ultra96-DPU,INT8,,1,26.9074,28.4839,37.2458,106.869314088,139.743261936,69.49,91,2.5,6.8,8.14657,,25%,l3
RN50,Ultra96-DPU,INT8,,2,50.4831,37.2738,39.62,139.848315696,148.6510704,69.49,91,2.5,6.8,8.27812,,25%,l3
RN50,Ultra96-DPU,INT8,,3,77.4458,37.3879,38.6727,140.276409768,145.096876584,69.49,91,2.5,6.8,8.2748,,25%,l3
RN50,Ultra96-DPU,INT8,,4,103.928,37.302,38.4609,139.95411984,144.302219928,69.49,91,2.5,6.8,8.28515,,25%,l3
RN50,Ultra96-DPU,INT8,,5,130.709,37.3153,38.6069,140.004020376,144.850000248,69.49,91,2.5,6.8,8.30613,,25%,l3
RN50,Ultra96-DPU,INT8,,6,157.586,37.2975,38.4986,139.9372362,144.443667312,69.49,91,2.5,6.8,8.29005,,25%,l3
RN50,Ultra96-DPU,INT8,,7,184.134,37.3479,38.4906,140.126332968,144.413651952,69.49,91,2.5,6.8,8.29093,,25%,l3
RN50,Ultra96-DPU,INT8,,8,210.719,37.2311,38.4158,139.688108712,144.133008336,69.49,91,2.5,6.8,8.29107,,25%,l3
RN50,ZCU104-FINN,INT4,,1,,,,,,,,,,,,25%,l3
RN50,ZCU104-FINN,INT4,,2,,,,,,,,,,,,25%,l3
RN50,ZCU104-FINN,INT4,,4,,,,,,,,,,,,25%,l3
RN50,ZCU104-FINN,INT4,,8,,,,,,,,,,,,25%,l3
RN50,ZCU104-FINN,INT4,,16,,,,,,,,,,,,25%,l3
RN50,ZCU104-FINN,INT4,,32,,,,,,,,,,,,25%,l3
RN50,ZCU104-FINN,INT4,,64,,,,,,,,,,,,25%,l3
RN50,ZCU104-FINN,INT4,,128,,,,,,,,,,,,25%,l3
RN50,ZCU104-FINN,INT4,,256,,,,,,,,,,,,25%,l3
RN50,ZCU104-FINN,INT4,,512,,,,,,,,,,,,25%,l3
RN50,ZCU104-FINN,INT2,,1,,,,,,,,,,,,25%,l3
RN50,ZCU104-FINN,INT2,,2,,,,,,,,,,,,25%,l3
RN50,ZCU104-FINN,INT2,,4,,,,,,,,,,,,25%,l3
RN50,ZCU104-FINN,INT2,,8,,,,,,,,,,,,25%,l3
RN50,ZCU104-FINN,INT2,,16,,,,,,,,,,,,25%,l3
RN50,ZCU104-FINN,INT2,,32,,,,,,,,,,,,25%,l3
RN50,ZCU104-FINN,INT2,,64,,,,,,,,,,,,25%,l3
RN50,ZCU104-FINN,INT2,,128,,,,,,,,,,,,25%,l3
RN50,ZCU104-FINN,INT2,,256,,,,,,,,,,,,25%,l3
RN50,ZCU104-FINN,INT2,,512,,,,,,,,,,,,25%,l3
RN50,ZCU104-Bismo,INT4,,2,,,,,,,,,,,,25%,l3
RN50,ZCU104-Bismo,INT4,,4,,,,,,,,,,,,25%,l3
RN50,ZCU104-Bismo,INT4,,8,,,,,,,,,,,,25%,l3
RN50,ZCU104-Bismo,INT4,,16,,,,,,,,,,,,25%,l3
RN50,ZCU104-Bismo,INT4,,32,,,,,,,,,,,,25%,l3
RN50,ZCU104-Bismo,INT4,,64,,,,,,,,,,,,25%,l3
RN50,ZCU104-Bismo,INT4,,128,,,,,,,,,,,,25%,l3
RN50,ZCU104-Bismo,INT2,,2,,,,,,,,,,,,25%,l3
RN50,ZCU104-Bismo,INT2,,4,,,,,,,,,,,,25%,l3
RN50,ZCU104-Bismo,INT2,,8,,,,,,,,,,,,25%,l3
RN50,ZCU104-Bismo,INT2,,16,,,,,,,,,,,,25%,l3
RN50,ZCU104-Bismo,INT2,,32,,,,,,,,,,,,25%,l3
RN50,ZCU104-Bismo,INT2,,64,,,,,,,,,,,,25%,l3
RN50,ZCU104-Bismo,INT2,,128,,,,,,,,,,,,25%,l3
RN50,U96-Quadcore A53,INT4,,2,,,,,,,,,,,,25%,l3
RN50,U96-Quadcore A53,INT4,,4,,,,,,,,,,,,25%,l3
RN50,U96-Quadcore A53,INT4,,8,,,,,,,,,,,,25%,l3
RN50,U96-Quadcore A53,INT4,,16,,,,,,,,,,,,25%,l3
RN50,U96-Quadcore A53,INT4,,32,,,,,,,,,,,,25%,l3
RN50,U96-Quadcore A53,INT4,,64,,,,,,,,,,,,25%,l3
RN50,U96-Quadcore A53,INT4,,128,,,,,,,,,,,,25%,l3
RN50,U96-Quadcore A53,INT2,,2,,,,,,,,,,,,25%,l3
RN50,U96-Quadcore A53,INT2,,4,,,,,,,,,,,,25%,l3
RN50,U96-Quadcore A53,INT2,,8,,,,,,,,,,,,25%,l3
RN50,U96-Quadcore A53,INT2,,16,,,,,,,,,,,,25%,l3
RN50,U96-Quadcore A53,INT2,,32,,,,,,,,,,,,25%,l3
RN50,U96-Quadcore A53,INT2,,64,,,,,,,,,,,,25%,l3
RN50,U96-Quadcore A53,INT2,,128,,,,,,,,,,,,25%,l3
CNV,NCS,FP16,na,1,1.90004,293.812,526.305,,,77.82,,0.53,1.2,1.56,0.008017792,12.5%,l3
CNV,NCS,FP16,na,2,2.55363,356.569,783.197,,,77.82,,0.53,1.2,1.58,0.016035584,12.5%,l3
CNV,NCS,FP16,na,4,3.94931,396.432,1012.84,,,77.82,,0.53,1.2,1.59,0.032071168,12.5%,l3
CNV,NCS,FP16,na,8,6.92008,417.172,1156.06,,,77.82,,0.53,1.2,1.59,0.064142336,12.5%,l3
CNV,NCS,FP16,na,16,12.6046,432.293,1269.38,,,77.82,,0.53,1.2,1.58,0.128284672,12.5%,l3
CNV,NCS,FP16,na,32,23.6896,439.912,1350.8,,,77.82,,0.53,1.2,1.58,0.256569344,12.5%,l3
CNV,NCS,FP16,na,64,45.6772,447.278,1401.14,,,77.82,,0.53,1.2,1.59,0.513138688,12.5%,l3
CNV,NCS,FP16,na,128,89.2251,449.542,1434.57,,,77.82,,0.53,1.2,1.58,1.026277376,12.5%,l3
CNV,TPU,INT8,slow,1,,,,,,,,,,,,12.5%,l3
CNV,TPU,INT8,fast,1,,,,,,,,,,,,12.5%,l3
CNV,GPU,FP16,maxn,1,0.414922,1412.41,2547.18,,,77.81,,1.8,5.7,8.3,,12.5%,l3
CNV,GPU,FP16,maxn,2,0.438527,2164.9,5106.67,,,77.81,,1.8,5.7,8.4,,12.5%,l3
CNV,GPU,FP16,maxn,4,0.461734,3121.95,10037.5,,,77.81,,1.8,5.7,8.8,,12.5%,l3
CNV,GPU,FP16,maxn,8,0.571328,3792.59,15138.5,,,77.81,,1.8,5.7,8.9,,12.5%,l3
CNV,GPU,FP16,maxn,16,0.812359,4284.52,21645.8,,,77.81,,1.8,5.7,8.8,,12.5%,l3
CNV,GPU,FP16,maxn,32,1.25978,4633.48,27253.6,,,77.81,,1.8,5.7,8.8,,12.5%,l3
CNV,GPU,FP16,maxn,64,2.12119,4899.52,31458.3,,,77.81,,1.8,5.7,8.8,,12.5%,l3
CNV,GPU,FP16,maxn,128,3.79962,5044.33,34197.2,,,77.81,,1.8,5.7,8.9,,12.5%,l3
CNV,GPU,FP16,maxq,1,0.605036,965.127,1752.16,,,77.81,,1.8,4.15,4,,12.5%,l3
CNV,GPU,FP16,maxq,2,0.59849,1542.17,3480.84,,,77.81,,1.8,4.15,4.7,,12.5%,l3
CNV,GPU,FP16,maxq,4,0.625449,2085.54,6655.79,,,77.81,,1.8,4.15,4.7,,12.5%,l3
CNV,GPU,FP16,maxq,8,0.769945,2560,10629.4,,,77.81,,1.8,4.15,4.9,,12.5%,l3
CNV,GPU,FP16,maxq,16,1.13608,2797.81,14520.1,,,77.81,,1.8,4.15,4.9,,12.5%,l3
CNV,GPU,FP16,maxq,32,1.76872,2942.53,18826,,,77.81,,1.8,4.15,4.8,,12.5%,l3
CNV,GPU,FP16,maxq,64,3.03975,3065.87,21650.9,,,77.81,,1.8,4.15,4.8,,12.5%,l3
CNV,GPU,FP16,maxq,128,5.57125,3121.95,23300.8,,,77.81,,1.8,4.15,4.7,,12.5%,l3
CNV,GPU,FP16,maxp,1,0.552353,1051.33,1888.2,,,77.81,,1.8,4.7,5.7,,12.5%,l3
CNV,GPU,FP16,maxp,2,0.593285,1590.06,3644.02,,,77.81,,1.8,4.7,5.6,,12.5%,l3
CNV,GPU,FP16,maxp,4,0.614004,2295.96,7367.22,,,77.81,,1.8,4.7,5.5,,12.5%,l3
CNV,GPU,FP16,maxp,8,0.654227,2860.34,12703,,,77.81,,1.8,4.7,5.5,,12.5%,l3
CNV,GPU,FP16,maxp,16,0.963234,3084.34,18132.6,,,77.81,,1.8,4.7,5.9,,12.5%,l3
CNV,GPU,FP16,maxp,32,1.46628,3390.73,23181.6,,,77.81,,1.8,4.7,6.3,,12.5%,l3
CNV,GPU,FP16,maxp,64,2.44444,3555.56,27244.9,,,77.81,,1.8,4.7,6.4,,12.5%,l3
CNV,GPU,FP16,maxp,128,4.405,3631.21,29763.1,,,77.81,,1.8,4.7,6.3,,12.5%,l3
CNV,GPU,FP32,maxn,1,0.377367,1454.55,2845.08,,,77.84,,1.8,5.7,8,,12.5%,l3
CNV,GPU,FP32,maxn,2,0.398443,2270.51,5534.27,,,77.84,,1.8,5.7,8.6,,12.5%,l3
CNV,GPU,FP32,maxn,4,0.439773,3150.77,9017.97,,,77.84,,1.8,5.7,9.1,,12.5%,l3
CNV,GPU,FP32,maxn,8,0.665305,3592.98,12436.2,,,77.84,,1.8,5.7,9.1,,12.5%,l3
CNV,GPU,FP32,maxn,16,1.02516,4079.68,16528.4,,,77.84,,1.8,5.7,9.3,,12.5%,l3
CNV,GPU,FP32,maxn,32,1.67403,4394.85,19868.8,,,77.84,,1.8,5.7,9.3,,12.5%,l3
CNV,GPU,FP32,maxn,64,3.13944,4571.43,22136.2,,,77.84,,1.8,5.7,8.9,,12.5%,l3
CNV,GPU,FP32,maxn,128,5.59462,4740.74,23411.6,,,77.84,,1.8,5.7,9.3,,12.5%,l3
CNV,GPU,FP32,maxq,1,0.533478,1052.42,1954.94,,,77.84,,1.8,4.15,4.7,,12.5%,l3
CNV,GPU,FP32,maxq,2,0.567738,1582.69,3666.6,,,77.84,,1.8,4.15,4.9,,12.5%,l3
CNV,GPU,FP32,maxq,4,0.620289,2133.33,6496.76,,,77.84,,1.8,4.15,4.6,,12.5%,l3
CNV,GPU,FP32,maxq,8,0.925227,2443.91,8542.66,,,77.84,,1.8,4.15,4.5,,12.5%,l3
CNV,GPU,FP32,maxq,16,1.42486,2666.67,11441.6,,,77.84,,1.8,4.15,4.5,,12.5%,l3
CNV,GPU,FP32,maxq,32,2.58347,2737.97,13338.9,,,77.84,,1.8,4.15,4.6,,12.5%,l3
CNV,GPU,FP32,maxq,64,4.273,2892.66,15233.8,,,77.84,,1.8,4.15,4.7,,12.5%,l3
CNV,GPU,FP32,maxq,128,8.04438,2959.54,16053.2,,,77.84,,1.8,4.15,4.8,,12.5%,l3
CNV,GPU,FP32,maxp,1,0.508646,1116.68,2095.26,,,77.84,,1.8,4.7,5.5,,12.5%,l3
CNV,GPU,FP32,maxp,2,0.526775,1706.67,4135.7,,,77.84,,1.8,4.7,6.3,,12.5%,l3
CNV,GPU,FP32,maxp,4,0.537918,2386.95,8205.26,,,77.84,,1.8,4.7,6.9,,12.5%,l3
CNV,GPU,FP32,maxp,8,0.781062,2737.97,10589.7,,,77.84,,1.8,4.7,6.8,,12.5%,l3
CNV,GPU,FP32,maxp,16,1.14841,3065.87,14488.2,,,77.84,,1.8,4.7,6.2,,12.5%,l3
CNV,GPU,FP32,maxp,32,2.17781,3210.03,16511.9,,,77.84,,1.8,4.7,6.3,,12.5%,l3
CNV,GPU,FP32,maxp,64,3.60619,3368.42,18975.3,,,77.84,,1.8,4.7,6.2,,12.5%,l3
CNV,GPU,FP32,maxp,128,6.471,3471.19,20283.3,,,77.84,,1.8,4.7,6.1,,12.5%,l3
CNV,ZCU102-DPU,INT8,,1,,,,,,,,,,,,12.5%,l3
CNV,ZCU102-DPU,INT8,,2,,,,,,,,,,,,12.5%,l3
CNV,ZCU102-DPU,INT8,,3,,,,,,,,,,,,12.5%,l3
CNV,ZCU102-DPU,INT8,,4,,,,,,,,,,,,12.5%,l3
